"dt","region_code","operation_type","org_count","assortment","count_brand","cnt"
2022-10-14,"74",Маркировка остатков,1,1,1,1
2022-09-26,"16",Перемаркировка,1,2,2,3
2022-09-10,"77",Возврат,22,196,45,637
2022-07-16,"25",Возврат,1,1,1,1
2022-05-27,"50",Маркировка остатков,1,1,1,1
2022-09-27,"05",Возврат,2,2,1,2
2022-08-18,"71",Маркировка остатков,1,1,1,1
2022-11-16,"38",Возврат,2,7,2,8
2022-08-11,"50",Импорт. Не ЕАЭС,1,54,1,65036
2022-02-13,"47",Маркировка остатков,1,1,1,1
2022-01-22,"77",Маркировка остатков,6,27,11,67
2021-12-14,"72",Маркировка остатков,1,1,1,1
2022-07-29,"50",Перемаркировка,1,23,1,36
2021-12-26,"12",Маркировка остатков,1,1,1,1
2021-12-18,"67",Возврат,2,2,2,4
2022-01-01,"22",Маркировка остатков,1,1,1,1
2021-11-30,"53",Перемаркировка,1,13,9,17
2021-12-31,"15",Возврат,1,1,1,1
2021-12-10,"55",Возврат,2,5,3,7
2022-10-11,"02",Перемаркировка,1,1,1,2
2022-09-07,"33",РФ,1,2,1,62
2022-01-04,"87",Маркировка остатков,1,1,1,1
2022-08-21,"77",Перемаркировка,4,21,6,56
2022-04-06,"58",Возврат,3,5,1,5
2022-08-16,"77",Импорт. Не ЕАЭС,11,158,16,84847
2022-08-17,"45",Возврат,1,1,1,1
2022-08-02,"37",Возврат,2,2,2,2
2022-10-26,"78",Возврат,4,57,31,62
2022-06-23,"65",Возврат,1,2,1,3
2022-09-21,"50",Импорт. ЕАЭС,3,50,5,18695
2022-10-12,"67",Импорт. ЕАЭС,1,485,1,1921
2022-04-28,"36",Возврат,1,1,1,1
2022-11-13,"16",Возврат,2,4,4,4
2022-05-17,"66",Перемаркировка,2,31,10,90
2022-06-25,"78",РФ,1,3,1,6
2022-04-01,"74",РФ,1,14,3,450
2022-02-05,"91",Импорт. Не ЕАЭС,1,1,1,1
2022-06-15,"52",Возврат,2,2,2,2
2022-08-25,"72",Возврат,2,2,2,2
2022-05-29,"20",Возврат,1,1,1,1
2022-11-05,"24",Перемаркировка,1,1,1,1
2022-03-13,"43",Возврат,1,2,1,2
2021-12-07,"86",Маркировка остатков,1,1,1,2
2022-09-13,"51",Перемаркировка,1,6,5,7
2022-03-28,"91",Маркировка остатков,1,7,3,11
2022-03-11,"27",Перемаркировка,2,2,2,2
2021-12-26,"50",Возврат,5,133,8,259
2021-12-12,"23",Маркировка остатков,2,2,2,2
2022-02-04,"03",Возврат,1,1,1,1
2022-03-23,"34",Маркировка остатков,1,2,1,4
2022-06-04,"78",Перемаркировка,2,53,26,110
2022-01-20,"26",Маркировка остатков,1,1,1,1
2022-05-30,"78",Импорт. Не ЕАЭС,1,606,48,8662
2022-02-27,"76",Маркировка остатков,3,5,5,5
2021-12-24,"43",Маркировка остатков,4,17,3,21
2022-10-13,"61",Возврат,1,1,1,1
2022-05-05,"63",Маркировка остатков,1,1,1,1
2022-07-09,"56",Маркировка остатков,1,1,1,1
2021-12-15,"24",Перемаркировка,1,17,13,34
2022-09-24,"77",Маркировка остатков,3,6,3,6
2022-06-09,"23",Перемаркировка,1,1,1,1
2022-03-10,"51",Перемаркировка,1,10,6,27
2022-01-01,"39",Маркировка остатков,1,1,1,1
2022-03-09,"15",РФ,1,2,1,100080
2022-11-08,"61",Возврат,1,1,1,1
2021-11-26,"26",РФ,1,1,1,1
2021-12-11,"24",Маркировка остатков,3,5,2,6
2022-04-15,"03",Маркировка остатков,1,1,1,3
2021-12-14,"69",Маркировка остатков,1,1,1,4
2022-08-24,"56",РФ,1,39,1,50
2021-11-26,"50",Возврат,2,164,2,533
2022-06-22,"23",Импорт. Не ЕАЭС,2,336,46,3282
2022-02-23,"71",Возврат,1,1,1,1
2022-03-24,"33",Маркировка остатков,3,3,2,3
2021-12-28,"24",Импорт. Не ЕАЭС,1,1,1,2
2022-10-01,"33",Перемаркировка,1,5,4,5
2022-01-29,"31",Возврат,2,2,2,2
2022-11-06,"77",РФ,2,98,2,257
2022-02-15,"43",Возврат,1,1,1,1
2022-10-15,"53",Возврат,1,2,2,2
2022-07-11,"52",Возврат,2,2,2,2
2022-05-14,"58",Возврат,3,4,3,4
2022-07-19,"65",Возврат,1,1,1,1
2022-03-10,"16",Импорт. Не ЕАЭС,1,1,1,1
2022-05-15,"57",Перемаркировка,1,1,1,1
2022-03-21,"36",Возврат,1,1,1,1
2022-10-23,"64",Возврат,1,1,1,1
2022-08-18,"59",Возврат,2,2,2,2
2022-10-19,"53",Перемаркировка,1,1,1,1
2022-10-10,"16",Возврат,2,3,2,5
2022-01-05,"56",РФ,1,62,1,166
2022-01-13,"55",Возврат,3,5,5,6
2021-12-29,"27",Возврат,2,2,1,2
2022-03-13,"16",Перемаркировка,1,11,8,14
2022-02-07,"74",Возврат,1,1,1,1
2022-01-26,"50",Импорт. Не ЕАЭС,2,303,42,58443
2022-07-07,"07",Маркировка остатков,1,1,1,1
2022-02-02,"77",Импорт. Не ЕАЭС,15,188,23,62054
2022-05-07,"32",Маркировка остатков,1,1,1,1
2022-09-02,"47",Перемаркировка,2,16,2,16
2022-04-10,"50",РФ,1,1,1,7
2021-12-24,"58",Маркировка остатков,3,4,2,19
2022-05-30,"43",Перемаркировка,2,17,3,31
2022-02-09,"28",Возврат,1,4,4,4
2022-08-31,"16",Маркировка остатков,1,1,1,1
2021-12-31,"25",Маркировка остатков,2,2,2,2
2021-12-05,"15",Возврат,1,1,1,1
2021-12-13,"75",Маркировка остатков,1,1,1,4
2022-10-31,"56",Возврат,1,2,1,2
2021-12-12,"38",Маркировка остатков,4,8,5,8
2022-11-19,"24",Возврат,1,1,1,1
2022-07-17,"39",Возврат,1,2,1,2
2022-10-21,"38",Возврат,2,3,1,3
2022-06-12,"25",Возврат,2,3,2,3
2022-08-07,"77",Возврат,17,124,43,245
2022-08-19,"76",Маркировка остатков,1,1,1,1
2022-02-13,"77",Перемаркировка,7,39,10,117
2022-07-07,"66",Импорт. ЕАЭС,1,28,1,1412
2022-04-19,"18",Возврат,2,2,2,2
2022-08-20,"05",Возврат,2,2,2,2
2022-05-07,"76",Маркировка остатков,1,1,1,1
2021-12-17,"46",Возврат,1,1,1,1
2022-03-07,"53",Маркировка остатков,2,5,2,5
2022-07-15,"39",Маркировка остатков,1,1,1,1
2021-12-06,"77",Импорт. ЕАЭС,3,105,4,5838
2022-07-08,"44",Маркировка остатков,1,2,1,3
2022-05-06,"71",Маркировка остатков,1,1,1,1
2022-02-25,"63",Маркировка остатков,2,2,2,2
2021-12-27,"56",РФ,1,79,1,335
2022-09-28,"24",Возврат,1,1,1,1
2021-12-26,"56",Маркировка остатков,1,1,1,1
2022-01-02,"77",Перемаркировка,9,77,21,2273
2022-07-02,"76",Возврат,1,1,1,1
2022-10-03,"15",РФ,1,7,4,89289
2022-01-22,"33",Маркировка остатков,1,1,1,1
2022-09-26,"26",РФ,1,14,1,115
2022-08-17,"78",Маркировка остатков,2,2,2,5
2022-11-17,"19",Возврат,1,1,1,1
2022-07-26,"77",Принято от физического лица,1,9,7,21
2022-03-21,"21",Маркировка остатков,1,1,1,1
2022-02-13,"03",Маркировка остатков,1,1,1,5
2022-10-06,"77",Возврат,21,262,52,857
2022-04-02,"57",Возврат,1,2,2,3
2022-08-22,"38",Возврат,2,2,2,2
2022-06-18,"24",Маркировка остатков,1,1,1,1
2022-07-15,"63",РФ,1,122,1,13211
2022-07-30,"33",Импорт. ЕАЭС,1,2,1,2
2022-11-12,"37",Возврат,1,1,1,1
2022-09-14,"78",Возврат,5,36,29,36
2022-04-21,"25",Возврат,1,1,1,1
2022-07-21,"58",Возврат,4,14,4,14
2022-04-03,"50",РФ,1,103,1,896
2022-01-15,"77",Импорт. Не ЕАЭС,9,60,13,17922
2022-08-03,"16",Возврат,1,2,2,2
2022-10-25,"59",Возврат,1,1,1,1
2021-12-05,"16",Перемаркировка,1,8,7,9
2021-12-19,"50",Импорт. Не ЕАЭС,1,19,1,29929
2022-06-05,"36",Возврат,1,1,1,1
2022-02-19,"27",Возврат,2,2,2,3
2021-12-24,"50",Перемаркировка,1,98,1,815
2022-06-18,"57",Перемаркировка,1,1,1,1
2022-11-15,"26",Перемаркировка,1,1,1,1
2022-03-06,"55",Возврат,5,25,12,33
2021-12-10,"16",Импорт. Не ЕАЭС,2,3,2,3
2022-06-22,"22",РФ,1,10,1,314
2022-09-22,"59",Перемаркировка,1,1,1,1
2022-09-23,"53",Перемаркировка,1,5,3,6
2022-02-07,"77",РФ,3,35,3,12375
2021-12-01,"43",Возврат,3,3,2,3
2022-10-10,"89",Маркировка остатков,1,1,1,1
2022-08-24,"53",Возврат,1,7,5,7
2022-08-11,"21",Возврат,1,1,1,1
2022-08-01,"56",РФ,1,48,2,75
2022-06-16,"73",Возврат,1,1,1,1
2022-09-28,"91",Маркировка остатков,1,1,1,1
2022-05-20,"52",Возврат,2,3,1,4
2022-11-02,"61",Перемаркировка,1,2,2,3
2022-01-03,"37",Маркировка остатков,1,1,1,1
2022-05-11,"23",Импорт. Не ЕАЭС,2,334,46,4844
2022-09-01,"61",Возврат,1,1,1,1
2022-05-04,"20",Маркировка остатков,1,1,1,1
2022-02-27,"32",Маркировка остатков,1,1,1,1
2022-03-22,"65",Перемаркировка,1,1,1,3
2022-07-07,"58",Маркировка остатков,1,1,1,1
2022-01-20,"62",Маркировка остатков,3,25,9,32
2022-01-17,"50",Возврат,7,192,8,772
2022-02-03,"22",Возврат,2,2,2,2
2022-05-25,"45",Маркировка остатков,1,1,1,1
2022-06-17,"38",Маркировка остатков,1,1,1,1
2021-12-10,"51",Перемаркировка,1,25,17,60
2022-10-23,"23",РФ,1,6,2,33
2022-03-24,"77",Маркировка остатков,5,11,10,11
2022-02-24,"50",Возврат,7,299,10,1902
2022-07-20,"78",РФ,2,12,2,188
2022-10-21,"56",Маркировка остатков,1,1,1,1
2022-04-08,"74",РФ,1,8,2,2425
2022-02-13,"18",Маркировка остатков,2,4,3,25
2022-08-11,"53",Маркировка остатков,1,1,1,1
2022-08-29,"03",Маркировка остатков,1,2,1,2
2022-06-19,"33",Возврат,1,1,1,1
2022-07-29,"61",Возврат,1,1,1,1
2022-02-25,"78",Маркировка остатков,1,1,1,1
2022-04-27,"78",Перемаркировка,4,13,8,243
2022-09-23,"53",Возврат,1,1,1,1
2021-12-02,"86",Возврат,1,2,1,2
2022-10-16,"72",Возврат,2,2,2,3
2021-12-07,"27",Перемаркировка,2,2,2,12
2022-06-16,"66",Перемаркировка,1,55,10,106
2022-01-04,"43",Возврат,1,1,1,1
2021-12-08,"68",Возврат,1,1,1,1
2022-02-08,"55",Возврат,5,5,5,5
2022-02-09,"38",Перемаркировка,1,3,1,19
2022-08-19,"78",Возврат,7,97,57,105
2022-01-18,"91",Маркировка остатков,3,17,11,23
2022-06-21,"58",Возврат,1,2,1,2
2022-02-23,"67",Импорт. ЕАЭС,1,420,2,1718
2022-08-29,"16",Возврат,4,8,7,8
2022-11-12,"50",Перемаркировка,1,4,1,77
2022-01-20,"79",Маркировка остатков,1,2,1,2
2022-08-21,"24",Возврат,1,1,1,1
2022-03-22,"26",Маркировка остатков,1,1,1,1
2022-09-16,"33",РФ,1,1,1,53
2022-04-17,"16",Маркировка остатков,1,1,1,1
2022-11-18,"05",Возврат,2,2,2,2
2022-04-05,"54",Перемаркировка,4,10,4,12
2022-05-17,"25",Возврат,1,1,1,1
2022-09-25,"38",Возврат,1,1,1,1
2022-08-09,"02",Маркировка остатков,1,1,1,1
2022-11-01,"77",Возврат,31,304,68,61575
2022-03-20,"53",Перемаркировка,1,4,4,4
2022-08-24,"77",Принято от физического лица,1,100,57,473
2022-08-31,"52",Маркировка остатков,1,2,1,4
2021-12-13,"31",Маркировка остатков,1,2,1,2
2021-12-06,"34",Возврат,1,1,1,1
2022-03-05,"19",Маркировка остатков,1,1,1,2
2021-12-31,"61",Маркировка остатков,1,1,1,1
2022-10-18,"16",Перемаркировка,1,21,9,36
2022-11-01,"50",Импорт. Не ЕАЭС,1,7,1,8352
2022-02-27,"29",Маркировка остатков,1,1,1,1
2022-03-04,"67",Возврат,1,1,1,1
2022-07-07,"43",Маркировка остатков,1,1,1,1
2022-01-13,"54",Перемаркировка,3,31,20,61
2022-04-30,"11",Маркировка остатков,1,1,1,1
2022-05-31,"35",Импорт. ЕАЭС,1,1,1,1
2022-03-03,"03",Маркировка остатков,1,1,1,2
2022-04-03,"77",Импорт. Не ЕАЭС,6,149,5,72222
2021-12-28,"36",Маркировка остатков,1,3,3,4
2022-06-08,"55",Возврат,2,5,4,7
2022-07-13,"59",Маркировка остатков,2,2,2,2
2022-06-14,"02",Перемаркировка,1,1,1,1
2022-03-07,"36",Возврат,2,4,3,6
2022-10-07,"91",Возврат,1,1,1,1
2022-06-24,"44",Маркировка остатков,1,2,1,2
2022-09-11,"56",РФ,1,35,2,40
2022-10-08,"50",Маркировка остатков,1,2,1,4
2022-02-11,"63",Маркировка остатков,1,1,1,1
2022-01-16,"53",Маркировка остатков,2,4,3,7
2022-03-21,"77",Перемаркировка,13,87,37,402
2022-01-20,"58",Возврат,3,4,1,4
2021-11-23,"65",Возврат,1,1,1,1
2021-12-16,"25",Возврат,2,2,2,2
2022-05-01,"16",Импорт. Не ЕАЭС,1,1,1,1
2022-10-19,"77",РФ,3,55,3,11380
2022-04-17,"50",Перемаркировка,1,45,1,145
2022-03-04,"18",Возврат,2,2,2,2
2021-12-04,"75",РФ,1,14,1,280
2022-02-10,"76",Возврат,1,1,1,24
2022-07-18,"67",Возврат,1,1,1,1
2022-09-25,"47",Возврат,1,2,1,2
2022-06-29,"15",Возврат,1,1,1,1
2022-05-15,"61",РФ,1,14,1,431
2022-04-12,"50",Импорт. Не ЕАЭС,1,103,32,342
2022-10-22,"66",Возврат,2,20,19,20
2022-04-05,"34",Возврат,1,1,1,1
2022-04-26,"16",Перемаркировка,1,24,17,62
2022-05-12,"52",Импорт. ЕАЭС,1,1,1,1
2022-08-09,"91",Маркировка остатков,1,3,3,7
2022-10-11,"23",Возврат,2,46,32,52
2022-07-07,"22",Возврат,1,2,2,2
2022-09-04,"02",Возврат,1,1,1,1
2022-07-26,"50",Возврат,8,152,8,754
2022-10-17,"78",Перемаркировка,5,56,35,1287
2021-11-25,"23",Перемаркировка,2,18,6,42
2022-04-28,"50",РФ,6,98,11,135375
2021-11-28,"29",Перемаркировка,1,1,1,1
2022-07-05,"38",Маркировка остатков,1,1,1,1
2022-07-23,"24",Перемаркировка,2,3,2,4
2022-03-01,"52",Маркировка остатков,1,1,1,1
2021-12-30,"67",Маркировка остатков,1,3,3,3
2022-09-10,"66",Импорт. Не ЕАЭС,1,2,1,5
2022-02-26,"73",Возврат,1,1,1,1
2022-05-01,"51",Перемаркировка,1,1,1,3
2022-08-08,"42",Возврат,1,2,1,2
2022-06-23,"58",Маркировка остатков,1,2,1,2
2022-08-28,"66",Перемаркировка,1,17,12,20
2022-08-27,"30",Возврат,1,1,1,1
2022-04-06,"50",Импорт. ЕАЭС,1,12,7,5749
2022-10-06,"55",Импорт. Не ЕАЭС,2,16,4,6474
2022-05-23,"31",Возврат,1,1,1,1
2022-06-30,"67",Импорт. ЕАЭС,1,28,2,477
2022-03-18,"77",РФ,3,20,3,29632
2022-01-03,"65",Перемаркировка,1,1,1,4
2022-01-18,"02",Маркировка остатков,1,1,1,1
2022-05-04,"43",Возврат,3,3,2,3
2022-09-07,"42",Возврат,2,3,1,7
2022-02-11,"78",Маркировка остатков,2,3,3,5
2022-08-05,"33",Маркировка остатков,2,2,1,2
2022-09-30,"63",Возврат,1,3,1,4
2021-12-06,"78",Перемаркировка,4,107,53,205
2022-03-31,"43",Возврат,1,1,1,1
2022-01-19,"05",Маркировка остатков,1,1,1,1
2022-06-29,"75",Перемаркировка,1,7,6,290
2021-12-26,"34",Перемаркировка,1,4,2,11
2021-12-19,"52",Возврат,3,3,3,3
2022-05-03,"47",Маркировка остатков,1,1,1,1
2021-12-09,"78",Импорт. Не ЕАЭС,4,19,5,18201
2022-09-04,"63",Маркировка остатков,1,1,1,1
2022-03-12,"65",Маркировка остатков,2,2,2,2
2022-07-13,"42",Маркировка остатков,1,1,1,1
2022-05-09,"77",Маркировка остатков,1,1,1,1
2022-01-04,"50",Маркировка остатков,4,4,3,6
2022-02-22,"66",Перемаркировка,3,53,30,93
2022-10-21,"67",Импорт. ЕАЭС,1,227,1,392
2022-10-03,"23",Импорт. Не ЕАЭС,1,4,1,19
2022-10-09,"29",Перемаркировка,1,1,1,1
2022-03-05,"70",РФ,1,1,1,6
2022-04-23,"03",Возврат,1,1,1,1
2022-03-23,"16",РФ,1,7,1,506
2022-11-10,"23",Возврат,1,37,24,45
2022-06-03,"22",Возврат,2,2,2,2
2022-02-25,"66",Импорт. Не ЕАЭС,1,3,1,15960
2022-05-27,"87",Маркировка остатков,1,1,1,1
2022-06-18,"50",Возврат,5,18,6,22
2022-07-28,"02",Возврат,1,2,1,2
2022-06-10,"67",Возврат,2,3,2,3
2022-04-02,"28",Возврат,1,1,1,1
2022-05-17,"74",РФ,1,15,3,375
2022-05-18,"46",Возврат,1,1,1,1
2022-03-05,"91",Маркировка остатков,3,28,19,46
2022-11-17,"66",Возврат,3,49,29,51
2021-12-03,"57",Возврат,1,1,1,1
2021-12-17,"39",Возврат,1,5,4,9
2022-10-30,"43",Перемаркировка,2,38,1,161
2022-07-04,"32",Перемаркировка,1,1,1,1
2022-07-05,"38",Перемаркировка,1,1,1,1
2022-10-03,"64",Перемаркировка,2,9,4,9
2022-06-23,"43",Маркировка остатков,1,1,1,1
2022-02-09,"29",Маркировка остатков,1,2,1,2
2022-04-19,"76",Маркировка остатков,1,1,1,1
2021-12-07,"51",Маркировка остатков,1,1,1,1
2022-02-19,"58",Возврат,3,5,1,5
2021-12-27,"65",Возврат,1,1,1,1
2022-08-13,"52",Маркировка остатков,1,1,1,1
2022-03-23,"74",Возврат,1,1,1,1
2022-08-03,"69",Возврат,1,1,1,1
2022-10-25,"26",Возврат,3,3,2,3
2022-07-05,"23",Маркировка остатков,2,2,2,2
2022-05-18,"66",РФ,1,2,2,200
2022-07-04,"55",Возврат,2,5,5,5
2022-06-06,"53",Перемаркировка,1,15,13,20
2022-06-07,"59",Перемаркировка,1,1,1,1
2022-07-21,"27",Возврат,3,3,3,3
2022-08-30,"75",Возврат,1,1,1,1
2021-12-07,"36",Возврат,1,1,1,1
2022-02-11,"27",Маркировка остатков,1,2,1,4
2022-01-07,"42",Маркировка остатков,1,1,1,1
2022-08-18,"26",Возврат,4,4,4,4
2022-06-07,"74",Возврат,1,1,1,1
2022-11-14,"75",Возврат,1,2,1,2
2022-05-14,"27",Возврат,1,1,1,1
2022-03-03,"47",Маркировка остатков,2,2,2,7
2022-10-04,"35",Возврат,1,1,1,2
2022-09-26,"66",Возврат,4,50,37,52
